game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,image_url,age,mechanic,owned,category,designer,num_votes
234487,Altiplano,2,5,120,60,120,2017,7.61684,https://cf.geekdo-images.com/original/img/NeEN85Zbbt-pWxOlK64nrDeoW3Y=/0x0/pic4070329.jpg,12,"Action Point Allowance System, Deck / Pool Building, Variable Player Powers",2888,none,Reiner Stockhausen,1913
1041,San Marco,3,4,90,90,90,2001,7.18569,https://cf.geekdo-images.com/original/img/9HgCYySr2UvfvAH3Am2bv9CzVVk=/0x0/pic174180.jpg,10,"Area Control / Area Influence, Card Drafting",4093,"Medieval, Political","Alan R. Moon, Aaron Weissblum",3945
491,Web of Power,3,5,60,50,60,2000,7.30241,https://cf.geekdo-images.com/original/img/-gNOb1Z3dA9NeAR8ApPxPk8H9Wc=/0x0/pic209855.jpg,12,"Area Control / Area Influence, Card Drafting, Hand Management, Route/Network Building",2932,"Medieval, Territory Building",Michael Schacht,3130
200147,Kanagawa,2,4,45,45,45,2016,7.22604,https://cf.geekdo-images.com/original/img/1mC95S3Lgk-PuXfJLAK4u14jLKE=/0x0/pic3105168.jpg,10,"Card Drafting, Pattern Building, Press Your Luck, Set Collection, Worker Placement",6212,none,"Bruno Cathala, Charles Chevallier",3796
145659,Scoville,2,6,90,60,90,2014,7.22053,https://cf.geekdo-images.com/original/img/eksuZRUexg40DnFbPuNE5pvPxXA=/0x0/pic1903464.jpg,13,"Auction/Bidding, Grid Movement, Set Collection",5589,Farming,Ed Marriott,3658
203416,Exit: The Game – The Pharaoh's Tomb,1,6,90,45,90,2016,7.40374,https://cf.geekdo-images.com/original/img/S-KoKj_1SWARBoGaSpjrbTWIm0g=/0x0/pic3332423.jpg,12,Co-operative Play,5453,"Deduction, Real-time","Inka Brand, Markus Brand",2453
98351,Core Worlds,2,5,120,60,120,2011,7.22414,https://cf.geekdo-images.com/original/img/nVSWU8MO-QnNe7hEvbp2JqPF2ZM=/0x0/pic1063921.jpg,10,"Card Drafting, Deck / Pool Building, Hand Management",4479,"Card Game, Civilization, Science Fiction, Space Exploration",Andrew Parks,3571
119788,Hyperborea,2,6,90,90,90,2014,7.28799,https://cf.geekdo-images.com/original/img/exd_sHy8pdM0K9Bcevx6VvuXSmk=/0x0/pic2004236.jpg,12,"Area Control / Area Influence, Deck / Pool Building, Grid Movement, Modular Board, Variable Player Powers",4453,"Civilization, Exploration, Fighting","Andrea Chiarvesio, Pierluca Zizzi",3299
2453,Blokus,2,4,20,20,20,2000,6.91925,https://cf.geekdo-images.com/original/img/YAFla7Wy8VSzT6RGTGQOCt-9JfI=/0x0/pic2197702.jpg,5,"Area Enclosure, Hand Management, Tile Placement",23491,"Abstract Strategy, Territory Building",Bernard Tavitian,18638
71721,Space Hulk: Death Angel – The Card Game,1,6,60,30,60,2010,6.99062,https://cf.geekdo-images.com/original/img/iZOeIT5ITTM2lLZ4RdXdQJLmH-Q=/0x0/pic1873572.jpg,13,"Action / Movement Programming, Co-operative Play, Dice Rolling, Hand Management, Variable Player Powers",18953,"Card Game, Fighting, Science Fiction",Corey Konieczka,10674
169124,Flick 'em Up!,2,10,45,30,45,2015,7.093,https://cf.geekdo-images.com/original/img/DVKmaZ7JCO7kalEiPMOKgGs6Gl0=/0x0/pic2439671.png,7,"Partnerships, Pick-up and Deliver",10373,"Action / Dexterity, American West, Fighting","Gaëtan Beaujannot, Jean Yves Monpertuis",5370
8125,Santiago,3,5,75,75,75,2003,7.13287,https://cf.geekdo-images.com/original/img/HCWZp3b5CQRaCZrhF0ep6KTC7kw=/0x0/pic180497.jpg,10,"Area Control / Area Influence, Auction/Bidding, Commodity Speculation, Tile Placement",4029,"Farming, Negotiation","Claudia Hely, Roman Pelek",4493
201921,Tiny Epic Quest,1,4,60,30,60,2017,7.33402,https://cf.geekdo-images.com/original/img/X7sZdLUpOw3BHsC81pg9wyU8VoI=/0x0/pic3120755.jpg,14,"Area Movement, Dice Rolling, Modular Board, Press Your Luck",9769,"Adventure, Fantasy, Video Game Theme",Scott Almes,3158
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,1,5,60,60,60,2011,7.20147,https://cf.geekdo-images.com/original/img/dd0r9sMDjdSEg9Yq3lN0IZGf63c=/0x0/pic968280.jpg,12,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Role Playing, Variable Player Powers",9778,"Adventure, Exploration, Fantasy, Fighting, Miniatures","Peter Lee, Bill Slavicsek",4979
108784,Ascension: Storm of Souls,1,4,30,30,30,2011,7.33629,https://cf.geekdo-images.com/original/img/WWFAdsQ_bgC5jqChoEZAyjFLz7s=/0x0/pic1149059.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",4674,"Card Game, Fantasy","Robert Dougherty, John Fiorillo, Justin Gary, Brian M. Kibler",3033
165401,Wir sind das Volk!,2,2,150,60,150,2014,7.90879,https://cf.geekdo-images.com/original/img/PO3lGMl0FY5_eGIyNMz31r262S8=/0x0/pic2239210.jpg,12,"Campaign / Battle Card Driven, Card Drafting, Simulation",2645,Political,"Richard Sivél, Peer Sylvester",1352
106217,Hawaii,2,5,90,90,90,2011,7.20745,https://cf.geekdo-images.com/original/img/Lo4Sf5wGbqb8q4jkznjGEUOG4V8=/0x0/pic1188333.jpg,13,"Action Point Allowance System, Area Movement, Modular Board",3926,none,Greg Daigle,3646
156566,Lords of Xidit,3,5,90,90,90,2014,7.21011,https://cf.geekdo-images.com/original/img/cRVKfcEvj99teASQiIOb-FBWGRY=/0x0/pic2074460.jpg,14,"Action / Movement Programming, Area Control / Area Influence, Pick-up and Deliver, Point to Point Movement, Simultaneous Action Selection",5549,Fantasy,Régis Bonnessée,3585
53953,Thunderstone,1,5,60,60,60,2009,6.98614,https://cf.geekdo-images.com/original/img/RRC_gAKS2pwa2ap43rsLlu--ah8=/0x0/pic544780.jpg,12,"Card Drafting, Deck / Pool Building, Hand Management",9911,"Card Game, Fantasy, Fighting",Mike Elliott,9375
13642,Louis XIV,2,4,100,75,100,2005,7.09808,https://cf.geekdo-images.com/original/img/VjDT7UhY6VNILDWQFqLuRhheyyg=/0x0/pic63296.jpg,12,"Area Control / Area Influence, Hand Management, Modular Board, Set Collection",6098,"Age of Reason, Card Game, Political",Rüdiger Dorn,5107
52461,Legacy: The Testament of Duke de Crecy,1,4,60,60,60,2013,7.23742,https://cf.geekdo-images.com/original/img/_VSIJbiNN3H_cCiNo2yfe9xmME4=/0x0/pic2225856.jpg,8,"Card Drafting, Hand Management, Set Collection, Worker Placement",4441,"Age of Reason, Card Game, Economic",Michiel Justin Elliott Hendriks,3384
171273,FUSE,1,5,10,10,10,2015,7.16221,https://cf.geekdo-images.com/original/img/sOlI6QmO0gLggST_oOGJdkXXfvU=/0x0/pic2884287.jpg,10,"Card Drafting, Co-operative Play, Dice Rolling, Pattern Building",6827,"Action / Dexterity, Dice, Real-time",Kane Klenko,4327
129948,The Palaces of Carrara,2,4,60,60,60,2012,7.23877,https://cf.geekdo-images.com/original/img/DuuyuCya20ciXw5DgRVLM-KXHK8=/0x0/pic1446815.jpg,10,"Set Collection, Tile Placement",3817,"City Building, Economic, Medieval","Michael Kiesling, Wolfgang Kramer",3246
40628,Finca,2,4,45,45,45,2009,7.05692,https://cf.geekdo-images.com/original/img/KeoVAINZb1SoAAryxKfNGbcramc=/0x0/pic433784.jpg,10,"Commodity Speculation, Set Collection",5602,"Economic, Farming","Wolfgang Sentker, Ralf zur Linde",5932
17405,1846: The Race for the Midwest,3,5,240,240,240,2005,8.08064,https://cf.geekdo-images.com/original/img/surohM5uECrlzWxBuTNj0dwlx4U=/0x0/pic3232567.jpg,14,"Route/Network Building, Stock Holding, Tile Placement",2105,"Economic, Trains",Thomas Lehmann,1120
29368,Last Night on Earth: The Zombie Game,2,6,90,60,90,2007,6.99529,https://cf.geekdo-images.com/original/img/mgkwTLC0vJC0kW4y04bxAa772mY=/0x0/pic207777.jpg,12,"Dice Rolling, Hand Management, Modular Board, Partnerships, Roll / Spin and Move, Variable Player Powers",16580,"Fighting, Horror, Miniatures, Zombies",Jason C. Hill,12643
108906,Thunder Alley,2,7,90,90,90,2014,7.39587,https://cf.geekdo-images.com/original/img/6eECBLKKnGalOaAi8YXYSAmtzP4=/0x0/pic2062087.jpg,10,Hand Management,3303,"Racing, Sports","Jeff Horger, Carla Horger",2510
161417,Red7,2,4,30,5,30,2014,6.98813,https://cf.geekdo-images.com/original/img/BlQg-C_qu02XAyIXZICX9znzfF0=/0x0/pic2247258.png,9,"Hand Management, Player Elimination, Set Collection",12671,"Card Game, Number","Carl Chudyk, Chris Cieslik",8479
240,Britannia,3,5,240,240,240,1986,7.22158,https://cf.geekdo-images.com/original/img/TnZUCK0OhTsDc7u22eA1s8dSY8U=/0x0/pic106711.jpg,12,"Area Movement, Dice Rolling, Variable Player Powers, Voting",5301,"Civilization, Medieval, Wargame",Lewis Pulsipher,3733
218417,Aeon's End: War Eternal,1,4,60,60,60,2017,8.61382,https://cf.geekdo-images.com/original/img/JOEkRdUy5lbcfXYEIxKOMJ6Y_rg=/0x0/pic3430893.jpg,14,"Card Drafting, Co-operative Play, Deck / Pool Building, Hand Management, Variable Phase Order, Variable Player Powers",2638,"Card Game, Fantasy, Science Fiction",Kevin Riley,883
85897,Thunderstone: Dragonspire,1,5,45,45,45,2011,7.38298,https://cf.geekdo-images.com/original/img/XsWtft5OkMhdEetHROlWnYcwJAs=/0x0/pic837358.jpg,12,"Card Drafting, Deck / Pool Building, Hand Management",4099,"Card Game, Fantasy","Mike Elliott, Brent Keith",2509
232832,Century: Golem Edition,2,5,45,30,45,2017,7.89003,https://cf.geekdo-images.com/original/img/XZ0Q6Uxrkjrpa9UKSlV6ipWI7cg=/0x0/pic3936124.jpg,8,"Card Drafting, Deck / Pool Building, Hand Management, Set Collection",2887,"Card Game, Economic, Fantasy",Emerson Matsuuchi,1388
72225,CO₂,1,5,120,120,120,2012,7.2479,https://cf.geekdo-images.com/original/img/tcs6BRqLFMbN1tEd-3MGaETdVaU=/0x0/pic1350204.jpg,12,"Area Control / Area Influence, Card Drafting, Worker Placement",3949,"Economic, Environmental, Industry / Manufacturing",Vital Lacerda,3256
699,HeroQuest,2,5,90,90,90,1989,7.0795,https://cf.geekdo-images.com/original/img/1Lf9VkTsrqM560cfs8mcSuFtcek=/0x0/pic338410.jpg,10,"Dice Rolling, Grid Movement, Modular Board, Partnerships, Role Playing, Roll / Spin and Move, Variable Player Powers",13464,"Adventure, Exploration, Fantasy, Fighting, Miniatures",Stephen Baker,9114
213893,Yamataï,2,4,80,40,80,2017,7.3153,https://cf.geekdo-images.com/original/img/ej-k4uwwZ5lPDLk26Om9QDMzOzU=/0x0/pic3357724.jpg,13,"Modular Board, Route/Network Building",4821,Mythology,"Bruno Cathala, Marc Paquien",2987
202408,Adrenaline,3,5,60,30,60,2016,7.2281,https://cf.geekdo-images.com/original/img/F2PPn7emp4Uo8lX6GP8KreZZ8OE=/0x0/pic3476604.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Grid Movement, Hand Management",4909,"Fighting, Miniatures, Science Fiction, Video Game Theme",Filip Neduk,3456
169654,Deep Sea Adventure,2,6,30,30,30,2014,7.12436,https://cf.geekdo-images.com/original/img/BWeLxC-0-wJc06kTFf0fOMa9BuQ=/0x0/pic3169827.png,8,"Pick-up and Deliver, Press Your Luck, Roll / Spin and Move",6868,"Dice, Exploration, Nautical, Party Game","Jun Sasaki, Goro Sasaki",4751
72321,The Networks,1,5,90,60,90,2016,7.30955,https://cf.geekdo-images.com/original/img/QlyhX-UY8mNcSYnOd1EnMyqnMxI=/0x0/pic2896170.jpg,13,"Card Drafting, Set Collection",5085,"Economic, Movies / TV / Radio theme",Gil Hova,2925
939,Star Wars: The Queen's Gambit,2,4,120,120,120,2000,7.55093,https://cf.geekdo-images.com/original/img/W8U7kgAJAjD5hRCg7tCnZliHtgA=/0x0/pic35506.jpg,12,"Campaign / Battle Card Driven, Simultaneous Action Selection",2265,"Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame","Rob Daviau, Alan Roach, Craig Van Ness",1953
89409,BattleCON: War of Indines,2,4,15,15,15,2010,7.84005,https://cf.geekdo-images.com/original/img/OeQt9wd2sBNO4vXhjGDQkwDECoE=/0x0/pic2039033.jpg,9,"Hand Management, Point to Point Movement, Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",2751,"Card Game, Fighting, Print & Play","D. Brad Talton, Jr.",1442
95064,Ascension: Return of the Fallen,1,2,30,30,30,2011,7.31813,https://cf.geekdo-images.com/original/img/VP4ghyxWsM7D1BN7vQd8rOA6C5Q=/0x0/pic947575.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",4536,"Card Game, Fantasy","Robert Dougherty, John Fiorillo, Justin Gary, Brian M. Kibler",2889
2398,Cribbage,2,4,30,30,30,1630,7.02779,https://cf.geekdo-images.com/original/img/V7zGq_t_smy3rqG08qYlnCE9Ug4=/0x0/pic121094.jpg,10,Hand Management,9499,Card Game,Sir John Suckling,6655
194879,Not Alone,2,7,45,30,45,2016,7.16953,https://cf.geekdo-images.com/original/img/9I633kKUJ_VH00BGKNlgl9cDyTg=/0x0/pic3118416.jpg,10,"Action / Movement Programming, Deck / Pool Building, Hand Management, Partnerships",6739,"Bluffing, Card Game, Deduction, Science Fiction",Ghislain Masson,4053
174570,Legendary Encounters: A Predator Deck Building Game,1,5,45,45,45,2015,7.59535,https://cf.geekdo-images.com/original/img/F7mB87vSNyC9GncIfcTJZ563ADM=/0x0/pic2486937.png,17,"Card Drafting, Co-operative Play, Deck / Pool Building, Player Elimination",4190,"Card Game, Movies / TV / Radio theme, Science Fiction","Ben Cichoski, Daniel Mandel",1829
45986,Stronghold,2,4,120,120,120,2009,7.22674,https://cf.geekdo-images.com/original/img/vJ-kNOeB81Kpalbj8Cryo4E_60I=/0x0/pic570478.jpg,10,"Action Point Allowance System, Area Control / Area Influence, Point to Point Movement, Variable Player Powers",4973,"Fantasy, Fighting, Medieval",Ignacy Trzewiczek,3198
203417,Exit: The Game – The Secret Lab,1,6,150,45,150,2016,7.32654,https://cf.geekdo-images.com/original/img/JQ-KJOGt5zCMP9eSz0GH8X4VjpQ=/0x0/pic3332425.jpg,12,Co-operative Play,5530,"Deduction, Puzzle, Real-time","Inka Brand, Markus Brand",2562
170561,Valeria: Card Kingdoms,1,5,45,30,45,2016,7.49088,https://cf.geekdo-images.com/original/img/kRK_p3Frl9_1xvJUAfSxqUFRzvI=/0x0/pic2919073.jpg,13,"Card Drafting, Deck / Pool Building, Dice Rolling",3755,"Card Game, Dice, Fantasy",Isaias Vallejo,2136
168917,Smash Up: Pretty Pretty Smash Up,2,2,45,45,45,2015,7.3943,https://cf.geekdo-images.com/original/img/cUm5uILxRM0EnCf6N1ZEGU8ZDf4=/0x0/pic2302759.jpg,14,"Area Control / Area Influence, Hand Management, Variable Player Powers",8653,"Animals, Card Game, Fantasy, Humor",Paul Peterson,2469
191977,The Castles of Burgundy: The Card Game,1,4,60,30,60,2016,7.16506,https://cf.geekdo-images.com/original/img/r7Bo_2KyKECNrqQ67G-BsSTbhcQ=/0x0/pic2844943.jpg,12,"Card Drafting, Hand Management, Set Collection",8266,Card Game,Stefan Feld,3802
45,Liar's Dice,2,6,30,15,30,1800,6.92017,https://cf.geekdo-images.com/original/img/MPoRdU59E6ggqy6Jb8GttlAnYf0=/0x0/pic3228069.jpg,8,"Betting/Wagering, Dice Rolling, Player Elimination",12845,"Bluffing, Dice, Movies / TV / Radio theme, Party Game","(Uncredited), Richard Borg",10403
554,La Città,2,5,120,120,120,2000,7.08157,https://cf.geekdo-images.com/original/img/MetqQCz7DeJ5068FUK2E-Ff2y0g=/0x0/pic274350.jpg,12,"Area Control / Area Influence, Card Drafting, Commodity Speculation, Modular Board, Tile Placement",6052,"City Building, Civilization, Renaissance, Territory Building",Gerd Fenchel,4801
229220,Santa Maria,1,4,90,45,90,2017,7.75781,https://cf.geekdo-images.com/original/img/8VQx4iKeKKVaoKZWgeT7mrxYMsE=/0x0/pic3882016.jpg,12,"Dice Rolling, Tile Placement, Variable Player Powers",2251,"Civilization, Farming","Eilif Svensson, Kristian Amundsen Østby",1553
196326,Love Letter Premium,2,8,30,20,30,2016,7.66341,https://cf.geekdo-images.com/original/img/YCgP7brquS66LOcg6Bky8lp1kl8=/0x0/pic3124998.jpg,8,"Hand Management, Player Elimination",3842,"Card Game, Deduction",Seiji Kanai,1726
147151,Concept,4,12,40,40,40,2013,6.92539,https://cf.geekdo-images.com/original/img/BuU0gJueE-UDGQjsYvQ2jbFVEaM=/0x0/pic1907628.jpg,10,Partnerships,15891,"Deduction, Party Game","Gaëtan Beaujannot, Alain Rivollet",10407
153016,Telestrations: 12 Player Party Pack,4,12,30,0,30,2011,7.78661,https://cf.geekdo-images.com/original/img/d2gsk2HXgS-elBnTPbowpbQKZWI=/0x0/pic2587359.jpg,12,"Line Drawing, Paper-and-Pencil",2839,Party Game,(Uncredited),1414
160851,Lanterns: The Harvest Festival,2,4,30,30,30,2015,7.01032,https://cf.geekdo-images.com/original/img/MI7bbPMpcU2ZTvmhb1HmZ5i0nNY=/0x0/pic2372790.png,8,"Hand Management, Pattern Building, Set Collection, Tile Placement",11297,none,Christopher Chung,6512
19600,Antike,2,6,120,120,120,2005,7.10967,https://cf.geekdo-images.com/original/img/WQVgWSzLrghtP92mpv3_RkIixtQ=/0x0/pic171444.jpg,12,"Area Control / Area Influence, Area Movement",3593,"Ancient, Civilization, Fighting, Nautical, Territory Building",Mac Gerdts,4391
8051,Attika,2,4,60,45,60,2003,7.02025,https://cf.geekdo-images.com/original/img/oUdIB3_4f4H9u6S6_3ceZkAkRXo=/0x0/pic33096.jpg,10,"Modular Board, Route/Network Building, Tile Placement",5564,"Ancient, City Building, Territory Building",Marcel-André Casasola Merkle,6070
37380,Roll Through the Ages: The Bronze Age,1,4,45,30,45,2008,6.90027,https://cf.geekdo-images.com/original/img/AmNmhlFJf2wsJATReIpddyWhfUI=/0x0/pic986758.jpg,8,"Dice Rolling, Paper-and-Pencil",11743,"Ancient, City Building, Civilization, Dice",Matt Leacock,10541
160018,Smash Up: Monster Smash,2,2,45,30,45,2014,7.4108,https://cf.geekdo-images.com/original/img/RRqDxfLH_GlA1R1G7a7QKQfBCyU=/0x0/pic2038798.jpg,12,"Area Control / Area Influence, Hand Management, Take That, Variable Player Powers",7886,"Card Game, Fantasy, Humor, Mythology, Science Fiction, Zombies",Paul Peterson,2346
171669,Discoveries,2,4,60,60,60,2015,7.18006,https://cf.geekdo-images.com/original/img/mG93XsX9iF1VJ1eHbPvhnMMOwC8=/0x0/pic2571301.jpg,14,"Deck / Pool Building, Dice Rolling, Set Collection, Worker Placement",5014,"American West, Dice",Cédrick Chaboussit,3322
432,6 nimmt!,2,10,45,45,45,1994,6.88766,https://cf.geekdo-images.com/original/img/3Gg4GrqJwbhQHSYcw1TJJQDMsw8=/0x0/pic2602138.jpg,8,"Hand Management, Simultaneous Action Selection",18612,Card Game,Wolfgang Kramer,13817
51,Ricochet Robots,1,99,30,30,30,1999,6.9983,https://cf.geekdo-images.com/original/img/JYeDH3hI2Dp41vYnnjlAElwS9pE=/0x0/pic1766273.jpg,10,"Grid Movement, Modular Board",6825,"Abstract Strategy, Maze, Puzzle, Real-time",Alex Randolph,6824
1822,Wilderness War,2,2,180,180,180,2001,7.75904,https://cf.geekdo-images.com/original/img/FmYITvgZGghBGqkpxhnWn1GJaCY=/0x0/pic96957.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",3371,"Age of Reason, American Indian Wars, Wargame",Volko Ruhnke,1475
904,Dream Factory,2,5,60,60,60,2000,7.06256,https://cf.geekdo-images.com/original/img/qNgAMLjh73aAUP3yOuCCyD5VA4A=/0x0/pic510123.jpg,10,"Auction/Bidding, Set Collection",4713,Movies / TV / Radio theme,Reiner Knizia,4570
173,Formula Dé,2,10,120,120,120,1991,6.98873,https://cf.geekdo-images.com/original/img/9Q27evphJHRNCD8Wzm-Sm4XXTms=/0x0/pic168167.jpg,10,"Grid Movement, Partnerships, Player Elimination, Press Your Luck, Roll / Spin and Move, Simulation",7437,"Racing, Sports","Laurent Lavaur, Eric Randall",7301
30645,Tammany Hall,3,5,90,90,90,2007,7.26487,https://cf.geekdo-images.com/original/img/OcxxEtIwZ_CE5b97hK0hsKUeLSQ=/0x0/pic1781098.jpg,12,"Area Control / Area Influence, Auction/Bidding, Variable Player Powers",3829,"Negotiation, Political, Territory Building",Doug Eckhart,2825
172047,The Others,2,5,90,90,90,2016,7.55322,https://cf.geekdo-images.com/original/img/lX5S6DQLxwaS9lpcuFLn_TmaLhg=/0x0/pic2642988.jpg,14,"Area Control / Area Influence, Area Movement, Dice Rolling, Modular Board, Variable Player Powers",5221,"Fantasy, Fighting, Horror, Miniatures",Eric M. Lang,2227
26990,Container,3,5,90,90,90,2007,7.12253,https://cf.geekdo-images.com/original/img/8x4lC1wk7sUlW-200HxqymNLIvk=/0x0/pic332933.jpg,0,"Auction/Bidding, Commodity Speculation, Pick-up and Deliver, Set Collection",2744,"Economic, Industry / Manufacturing, Nautical, Transportation","Franz-Benno Delonge, Thomas Ewert",3763
122298,Morels,2,2,30,30,30,2012,7.04811,https://cf.geekdo-images.com/original/img/0pbRCKcXUJhv09e8snCnxmX_Ebk=/0x0/pic1284667.jpg,10,"Card Drafting, Hand Management, Memory, Set Collection",9172,"Card Game, Educational",Brent Povis,5348
65244,Forbidden Island,2,4,30,30,30,2010,6.83616,https://cf.geekdo-images.com/original/img/GxHuu04GdLw8PAnt9SOYRU5gR1A=/0x0/pic646458.jpg,10,"Action Point Allowance System, Co-operative Play, Grid Movement, Hand Management, Modular Board, Pick-up and Deliver, Set Collection, Variable Player Powers",52839,"Adventure, Fantasy",Matt Leacock,31681
1301,Netrunner,2,2,45,45,45,1996,7.44509,https://cf.geekdo-images.com/original/img/_dFylK5hbovrT5HNkZgqYpJWFCs=/0x0/pic92015.jpg,10,Action Point Allowance System,3007,"Card Game, Collectible Components, Science Fiction",Richard Garfield,2178
22825,Tide of Iron,2,4,120,120,120,2007,7.23878,https://cf.geekdo-images.com/original/img/zNWyPk8bE7wNaMe79w5wDb5LdcU=/0x0/pic140479.jpg,12,"Action Point Allowance System, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board, Partnerships, Time Track",5676,"Miniatures, Wargame, World War II","John Goodenough, Corey Konieczka, Christian T. Petersen",3568
